1.353683894167006629e+00 -1.473549274082186944e+00
2.213023349347436053e+00 -4.288505773288273204e+00
8.190646541449446705e-01 -4.417703641053773111e+00
1.997736165628273497e+00 -4.325510912749676251e+00
2.187590707519448507e+00 -5.428483347533138215e+00
1.389421170161543539e+00 -4.659946092368955739e+00
7.228874413123972387e-01 -1.409366368266725011e+00
1.208893667098777769e+00 7.021443991774662940e-01
6.208116448673575150e-01 -2.521069458248060835e-01
1.745159409213309365e+00 -1.250210696340548377e+00
2.010885213706805619e-01 -2.751097546433712182e+00
2.306140453861184270e+00 -4.954986121315441139e+00
-3.227851894461934990e-01 -2.217500309090860711e+00
3.534588769190344593e+00 -5.558035093116378000e+00
1.636681883610669797e+00 -4.827624620664296984e-01
2.115727859731111327e+00 -5.694555031963277614e+00
6.224177726871096272e-01 -2.793615356048698040e+00
4.656740203177620607e-01 -3.384457211272936306e+00
1.479597112315696128e+00 2.280148526923968078e+00
2.954541248963404421e+00 -8.110715557128131969e-01
3.757567781766365744e+00 -7.365142372619960298e+00
4.575521142273476727e+00 -3.939236035562171168e+00
1.257029628199764160e+00 -1.624179025046779579e+00
1.334827904526417974e+00 -3.081336200532109881e+00
6.037303407588483495e-01 -2.280936679487025387e+00
4.959626705460047802e+00 -7.441963327762808333e+00
4.773084179436191121e-01 -1.248571539893615467e+00
1.982352660980703396e+00 -5.605579686074444901e+00
3.557939863872672248e+00 -5.307159460035947518e+00
1.789576358115763099e+00 -1.298500992021738298e+00
8.637523606594517123e-01 -1.158903046165533635e+00
1.236012187148126218e+00 -5.569666539602726729e-01
3.731489121925150698e+00 -7.460901397163005377e+00
2.444264542166411758e+00 -2.312449799914063853e+00
2.356204144874773476e+00 -5.373554157314264224e+00
3.760922000500212636e+00 -6.551580371076008547e+00
3.864948280469589381e+00 -5.751704110406911319e+00
9.286166233960815308e-01 -4.496877907263753471e+00
-1.303627429876605959e-01 -3.683861764364839253e+00
8.055912999662870888e-01 -1.507631935422335534e+00
1.130543031181383995e+00 -3.885148559747997776e+00
7.055444675822811762e-01 -1.330075542650317910e+00
6.396794380393007184e-01 -1.124573077118071973e+00
-3.042775635301199877e+00 -1.078093915340659681e+00
1.899735098736570427e+00 -1.938561472559994447e+00
9.992786659508374747e-01 1.252101528749867132e+00
-4.289301616162668473e-01 -4.288279541174293996e+00
2.149403333547895478e+00 -5.761749094858736875e+00
1.514190113160669648e+00 -3.207243284998135824e+00
2.376510352474550114e+00 -7.089408570689775146e+00
1.086093690916404730e+00 -7.281143288575434580e-01
8.723873707127247634e-01 -6.226865593965509316e-01
2.737485166528157876e+00 -5.689712479512234466e+00
3.336148588014665739e-01 -2.052760850094162315e+00
4.915265209213515174e-01 -5.113740749505092609e+00
1.799125697246092503e+00 -3.467329603496903445e+00
1.413865421077828977e+00 -3.473061523893479219e+00
7.283538948083312370e-01 -3.514319764471252494e+00
4.497413730784282082e-01 1.138972692214321736e-01
1.005810391310506313e+00 -1.342659350726798095e-01
1.903328690167071402e+00 -3.937866956037754829e+00
9.770042161871598241e-01 -4.342710417366346665e-02
-9.339183932595562787e-02 1.240538159509330107e-01
2.185075116632547498e+00 -4.740553713607059905e+00
1.003648760893178782e-01 -2.559353192734371341e+00
1.404647976253408093e+00 -1.565231148047525167e+00
4.659404060359528810e-01 -1.346613355700221559e+00
2.062907059902736595e-01 1.829930734875929499e+00
-2.079597810289512960e-01 1.872522667922571493e-02
7.783074830279645973e-01 -3.169073981723367517e+00
9.612419546555097671e-01 -2.154980865947604407e+00
3.423877656793097746e+00 -5.870471777387169077e+00
4.080181699802847284e-01 -2.401683435049301707e+00
-2.272473096568052853e-01 -3.785296908468728905e+00
1.373075966179931884e+00 -1.237108856504481658e+00
2.488747193410125735e+00 -3.967929792313145132e+00
5.116390176354108643e-01 -2.825037112682089457e-01
1.914356068035346192e+00 -5.861108680970536611e+00
-1.323539540403158021e-01 -3.969731092339182865e+00
1.655506410659965510e+00 -1.614308143879303659e+00
-4.507160855896064078e-01 -2.456693909761044736e+00
3.465577612504027183e+00 -6.376248565075790964e+00
2.654559730608698764e-01 9.190870743743282389e-01
5.242082847803885004e-01 -1.874935048434601903e+00
-1.867693302487394291e-01 -3.445243974528239050e+00
5.519976986327943536e-01 -2.322976105138010006e+00
2.060499133231294078e+00 -5.417393438572220887e+00
2.155093537962854633e+00 -1.022356562899847665e+00
2.698789151377573692e+00 -4.585121287562049730e+00
3.608129428405226768e+00 -6.579894874263739979e+00
1.344789364098293749e+00 -5.020160840889714038e+00
1.872006260398349387e+00 -4.990355508995297562e+00
1.309996751034880003e+00 -6.158001447157523955e-01
8.121503943049230845e-01 -3.136260152260343492e+00
1.139080433255037939e+00 -2.510223915562103114e-01
4.222395814127288816e+00 -6.372319020628081532e+00
2.886537295191542007e+00 -5.418729191745474516e+00
4.298234224499907219e-01 -2.366520874891273607e+00
1.461815073671260956e+00 4.362446320880792872e-01
7.558300793183271304e-01 2.073622260351410507e+00
8.251003687373846818e-01 -5.062628922084286831e-01
3.436223052962262825e-01 -3.033045233818296271e+00
2.758594914318398761e+00 -5.517572051094098207e+00
1.637588205011374587e+00 -4.671678800827446798e-01
7.334823574804674173e-01 -3.716231743012190947e+00
8.658595873511034657e-01 -4.058938313500385142e+00
3.523366726665268622e+00 -5.352977241401593034e+00
3.561486362851865595e-01 1.669020801461056358e-01
9.206321526196918903e-01 -2.230115911813060903e-01
8.543846598638158429e-01 -3.754078778311371600e+00
5.725873473766407429e-01 -1.736748738692306393e+00
1.890551158130591602e+00 1.153430093177081339e-01
2.596926077675601796e+00 -5.968966002248621727e+00
7.422113559331058319e-01 4.096074971433654177e-01
2.231563278367882930e+00 -4.685219752445895836e+00
4.639665942073022409e-01 -2.227586836902566425e+00
3.526113379082021382e+00 -7.669772901721839453e+00
4.831091032527293549e+00 -6.692956142895353011e+00
6.713530952465616153e-01 -2.627390804720014739e+00
6.968520486523644974e-01 -1.254773786074492303e+00
2.530323356050206751e+00 7.759298824675426864e-01
4.903105971516225736e+00 -6.492994123229499870e+00
3.017728565501836435e+00 -5.880664997842536046e+00
9.752137971987893117e-01 1.506304808339147261e+00
1.466016569600917974e+00 -8.560952848666536497e-03
1.622797647650290997e+00 -6.405423115610037854e+00
3.336054948629086248e+00 -5.445400304423941407e+00
7.203139750805214181e-01 -9.229604815960368303e-01
1.152619789874487433e+00 -2.749801975720552738e-01
1.796394203276481250e-01 1.703782985219342461e+00
4.077276221641396248e+00 -6.224544635165988993e+00
1.009878816198973794e+00 -1.538235987390617066e-01
3.810046271511511318e-01 8.574148282939448862e-01
1.509867782652980273e+00 -4.044592168781819375e+00
-4.589558249109293442e-02 -2.518267501432275068e+00
1.678918203718231972e+00 2.275773272301069294e-01
1.986687250763448098e+00 -3.519241815354678948e-03
1.761906948204840173e+00 -4.443793678799146107e+00
2.158508531772824313e+00 -4.620376669636935496e+00
1.367785094178303185e+00 -1.331623566995325136e+00
3.766717436640187877e+00 -5.281512573644300268e+00
3.087654291103948623e+00 -7.564592300730690333e+00
2.518299697007931659e+00 -6.070816743849071884e+00
1.506839253048044780e+00 -4.822138527424069565e+00
1.323564645728725342e+00 -3.282361759430499681e+00
1.214252641315302750e+00 -1.568086100219398649e+00
9.531185377993385277e-01 -4.788915189985994303e+00
3.410457184638869821e-01 -3.902757370664966530e-01
2.261743536503133090e+00 -5.876866785328533460e+00
2.557186847968274446e+00 -5.390175060476384061e+00
3.881639646722629955e+00 -7.424626958056141035e+00
4.985756860203722773e-01 -2.128784818922500044e+00
1.554885134577355776e+00 -5.042786177648992840e+00
-4.086383798095245545e-01 -2.348000809023250923e+00
5.142126736111256591e+00 -9.499818296736155077e+00
3.434636827442951734e+00 -6.291814923338349352e+00
1.079154462993746399e+00 -1.224369620172371942e+00
1.250164432281267723e+00 -1.323581330287786351e+00
1.239749035142955647e+00 -4.317280365550004717e+00
3.600086591530090807e+00 -7.200141248138233863e+00
3.125860194773182332e-01 -1.831495766543821180e+00
2.111892148191688356e+00 -6.299761872264113549e+00
2.525381685713330882e+00 -6.692807718760969138e+00
1.180113109662316084e+00 -1.489237623694391832e+00
5.825994052934380107e-02 -2.483253171275127791e+00
2.629517762652275437e+00 -6.405406881442518241e+00
1.308375315615433188e-01 -3.425984270846692326e+00
2.035970007073842236e+00 -4.893525845449983258e+00
1.991503481095133976e+00 1.252248033058807053e-01
2.490005524702603168e-01 -3.868114627665186767e+00
9.165652277132051440e-01 -2.017986392305314070e+00
7.151013470135629824e-01 -1.236197799892844396e+00
6.546616537369969180e-01 -1.050595062632662113e+00
2.779048926618149729e+00 -5.968842338689278826e+00
-3.226600926595706298e-01 -6.907567793731674843e-01
4.145370496701126228e-01 -3.589852323405295031e+00
3.235532020551278087e+00 -7.369597332354238972e+00
1.024639121274262932e+00 -7.923340726726875172e-01
2.043981822724187936e+00 -9.265883374770187420e-01
1.999726787515967663e+00 -5.483422179075724934e+00
8.314627878477444112e-01 4.187560633947358113e-01
4.956541860288927737e+00 -8.098531862865590014e+00
1.308384235626335101e+00 1.004224373378721502e-01
5.058706251781318386e+00 -6.346740265626415578e+00
1.847111503908075658e+00 1.776224882715864428e-01
-3.285898710601666828e-01 -3.238121296637959556e+00
1.323166138721621810e+00 -1.406607533217671069e+00
5.223559944578834546e+00 -8.112244794774408518e+00
2.406946523125518489e+00 3.956628866265665678e-02
3.400468909676494178e+00 -6.480219506777086025e+00
2.285346062387859867e+00 -5.733549004954966222e+00
5.957827520995135906e-01 -4.283552875177137231e+00
2.897996666285627132e+00 -5.620943991029560216e+00
7.440764917489068875e-01 -2.395335475125758506e+00
3.331898502332814260e+00 -7.464438949466950746e+00
1.812309298426471038e+00 2.222563945534884233e+00
1.885283816892487474e+00 -4.328877106327102098e+00
2.078923535518531374e+00 -2.846360494097333493e+00
2.129537108232082421e+00 -4.825803724102286196e+00
1.842892622094639332e+00 -3.463316022502413105e+00
4.020709674914662024e+00 -6.290969852628571779e+00
1.335075445244975789e+00 -2.041287035367399305e+00
6.244072474380475413e+00 -9.900391235300055826e+00
1.901906812300364624e-01 -4.142447458885527567e+00
2.132660668384695146e+00 -6.230248070167854202e+00
2.746920258792461933e+00 -5.817890553482877536e+00
6.599353387697513007e-01 -1.234401734049134003e+00
2.134020435619491618e+00 -5.805535551100308389e+00
4.488173835889647911e+00 -8.286952832449825834e+00
2.143698468228170118e-01 -4.117847415295130986e+00
1.548158748721329303e+00 -5.013870348635436791e+00
1.738127430634087256e+00 -4.425008763177782356e+00
1.471396540953629817e+00 -4.815065133980148460e+00
1.285146138957261375e+00 -3.868339658292927918e+00
1.415584627830321018e+00 -7.805770170460947233e-01
3.176158770038308710e-01 -3.596444331954716134e+00
6.803044520655290306e-01 -2.309736439434543431e+00
4.087475912041205195e-01 -3.275839404039375680e+00
4.258343651650990047e+00 -7.184796590032561880e+00
9.385703237435585322e-01 -3.909786996357620836e+00
6.735838064874368758e-01 -2.507362350851705113e+00
3.448505210254250830e+00 -5.697596898959101708e+00
4.332216556663368578e+00 -7.250226709549408177e+00
6.142348905328203212e-01 -5.696730911326423064e-01
4.078615183931809440e+00 -7.174619919601559204e+00
1.377635655580222718e+00 1.273041883968470067e+00
8.325954175386618417e-03 -3.299762220405678903e+00
9.181572954541130649e-01 -2.751858744966804604e+00
1.065935778944884893e+00 -7.064147911416954750e-01
-1.033431212956534839e+00 -1.351087206207620461e+00
1.774053063243546280e+00 7.649659821433896223e-01
1.322459858484656303e+00 -6.998129202756995237e-01
3.575437681742467788e+00 -6.601587208661872985e+00
2.959249980779188327e+00 -4.958007485340277576e+00
-6.314838858793012655e-01 -2.409894481716226444e+00
4.096964614657713000e+00 -7.165581711841740642e+00
1.510805682485013124e+00 -4.455189841724260802e+00
2.163208450524106041e+00 -6.397842635834558589e-01
4.521129002970757371e-01 -4.693253770312575401e-01
2.599683797853455935e+00 -5.721512290563810943e+00
9.233680656064149339e-01 -6.154499139887000814e-01
8.303565900124943999e-01 -2.003404562675942024e+00
9.496262192961104631e-01 -4.196619650424362469e+00
1.055802938441753547e+00 -2.075332584837150218e+00
9.095332617389502161e-01 -3.484404643809313917e+00
2.169251318254867833e+00 -1.748036161785005982e+00
1.271841280384986117e+00 -3.555434068118653368e+00
1.319447994066566210e+00 -2.115764548421097402e+00
1.071384815050935080e+00 -1.623907895734366225e+00
1.516163091464682644e+00 -4.033994472247238505e+00
8.238684598622617594e-01 -8.492499058799690692e-01
8.378536987149651782e-01 -3.534326299891172418e+00
2.165989631010318384e+00 -5.799806130874625154e+00
5.221819176163275955e-01 -1.326802238235766929e+00
2.350088022968035872e+00 -4.407119626263056311e+00
1.476220039519901883e+00 6.776114472002101596e-01
1.622508228689559573e+00 3.112524051155962646e-02
1.149383443021815054e+00 -8.435259855774903670e-01
4.253352400409607936e-01 6.726938177537222785e-03
1.630393765451656263e+00 -4.611923022005877115e+00
-1.868829815928314986e+00 -1.297032244340847296e+00
1.164219093443792818e+00 -4.479576009643309042e-01
1.946425100200983804e+00 -4.804771398705294239e+00
6.274656663981590388e-01 -8.828677687469937974e-01
5.345194101019208333e-01 -2.949434065416826067e-01
3.121548779328224832e-01 -1.974972642789119437e+00
2.971293500969593993e-01 -2.480329322362305522e+00
2.160810401037396300e-01 1.070469849696249032e+00
5.294224983788353711e-01 -1.251968421113081043e-03
2.998556538353467804e+00 -5.027448968647943772e+00
9.110671429535380783e-01 -1.021945309730635243e+00
5.149979348934463630e-01 -4.370966952406280193e+00
1.921173224351509168e+00 -5.275115606910963706e+00
3.628711734351969476e+00 -5.531073433198582912e+00
3.587191377406335757e-01 1.721916411953962722e+00
1.591681619775164647e+00 -1.583901281878302925e+00
9.232415207002518942e-01 -1.982611788630148641e+00
1.706714563478124003e+00 -4.717470515149785548e+00
1.006116663304278624e+00 -3.488227478634798873e-01
1.186525165623420142e+00 -4.481570548175597857e+00
2.229652162360772349e-01 -8.799688027901259035e-01
2.965079087901794086e+00 -4.613059020352480388e+00
4.926104381752355321e-01 -4.227364079483805215e-01
1.674046216090023576e+00 2.253122557039141327e+00
2.473054846248311733e+00 3.441469071394474000e-01
1.853726385676950361e+00 -5.615095367588638808e+00
1.004920549011084407e+00 -1.853890478337392178e-01
3.420316740665749311e+00 -6.245592645146854416e+00
1.234766099043136833e+00 -4.428229714438873366e+00
1.192893738828757044e+00 -5.649928822540380757e+00
-7.195060270165642979e-01 -3.623266446886571623e-01
1.239034013441962401e+00 -4.417554499837281767e+00
2.777855107507744226e+00 -6.817174189274007645e+00
9.051405652474846519e-01 -8.631035600922808415e-01
1.015203500761899136e+00 2.232130668255195793e+00
1.201088634292203139e+00 -1.357854537427698904e+00
9.463226397326542916e-01 -1.734951990568757152e-01
6.482361677532131328e-01 -1.091092714552304832e+00
2.008485596737267898e+00 -2.482905729228051417e+00
1.797129567148145091e+00 -6.225327355695167153e-01
1.022699011591452933e+00 5.959451280620873259e-01
-8.808679415447162597e-03 2.286178191816050642e-01
2.236204687208020125e+00 -1.910671425359972142e+00
2.194899891229190381e+00 -1.598662364113965229e+00
7.978393913481309774e-01 -1.914571755564290045e+00
8.435276253351892128e-01 3.663771021366275527e-01
5.179565037190096977e-01 -3.490892165414479997e+00
2.392013368468556944e+00 -4.212621324093962727e+00
